order_id,customer_id,order_ts,status,quantity,unit_price
2493,445,2024-07-17 12:55:42,CANCELLED,14,394.23
2494,238,2025-03-20 13:14:21,COMPLETED,4,870.78
2495,397,2024-03-24 15:08:13,COMPLETED,14,286.34
2496,405,2025-04-27 06:05:54,COMPLETED,19,702.60
2497,256,2024-08-29 17:53:08,CANCELLED,10,842.86
2498,37,2025-01-22 04:07:48,COMPLETED,9,852.32
2499,276,2025-09-17 21:09:30,COMPLETED,19,526.79
2500,423,2024-08-04 02:16:34,COMPLETED,3,492.85
2501,204,2023-07-15 23:15:01,REFUNDED,13,74.29
2502,210,2024-09-05 12:11:28,CANCELLED,3,537.42
2503,291,2025-07-16 11:13:10,REFUNDED,15,721.17
2504,370,2023-04-09 00:01:31,PENDING,15,691.34
2505,250,2023-01-07 08:48:37,COMPLETED,20,18.25
2506,217,2023-06-30 00:06:04,COMPLETED,1,114.33
2507,177,2024-04-22 22:45:05,PENDING,3,65.22
2508,470,2025-04-20 02:45:14,COMPLETED,13,380.90
2509,274,2024-03-10 00:59:36,COMPLETED,15,455.77
2510,321,2025-01-30 17:06:38,PENDING,5,579.51
2511,207,2025-05-14 10:29:03,COMPLETED,13,46.47
2512,184,2023-01-13 02:35:03,COMPLETED,3,662.26
2513,122,2025-07-05 23:54:18,CANCELLED,1,624.24
2514,34,2025-01-06 14:58:32,CANCELLED,6,129.06
2515,4,2023-12-02 06:51:50,COMPLETED,9,758.16
2516,312,2024-04-04 18:52:41,PENDING,24,885.14
2517,185,2024-04-11 10:29:46,PENDING,23,888.89
2518,258,2024-07-08 01:10:46,CANCELLED,25,328.21
2519,247,2025-07-06 19:00:56,REFUNDED,21,665.01
2520,35,2023-03-25 09:23:53,COMPLETED,21,693.63
2521,436,2025-04-26 08:59:14,REFUNDED,22,18.92
2522,176,2024-03-20 06:33:32,COMPLETED,6,319.33
2523,56,2023-06-16 06:44:21,COMPLETED,14,677.42
2524,381,2024-04-11 22:00:49,PENDING,18,873.09
2525,233,2024-07-23 06:45:10,COMPLETED,11,574.34
2526,250,2023-06-01 07:38:13,CANCELLED,3,553.87
2527,456,2025-08-21 20:45:17,COMPLETED,9,52.75
2528,73,2023-06-26 11:40:55,COMPLETED,13,716.45
2529,373,2023-08-17 01:09:36,COMPLETED,23,273.73
2530,490,2025-01-12 14:55:01,COMPLETED,16,248.97
2531,491,2025-04-25 00:36:48,REFUNDED,19,344.72
2532,476,2024-02-29 15:19:53,PENDING,3,673.30
2533,277,2024-06-05 19:29:38,COMPLETED,18,431.78
2534,145,2024-07-29 07:14:47,CANCELLED,2,312.26
2535,243,2024-05-04 23:33:26,COMPLETED,13,369.41
2536,301,2023-09-12 15:08:46,COMPLETED,22,458.46
2537,146,2025-08-17 23:59:24,PENDING,4,163.66
2538,217,2025-06-05 01:06:59,COMPLETED,16,298.53
2539,337,2025-08-05 14:00:58,COMPLETED,19,719.56
2540,370,2025-03-27 20:01:49,COMPLETED,12,210.75
2541,456,2023-10-27 04:17:43,COMPLETED,1,843.87
2542,254,2024-10-26 04:14:38,COMPLETED,13,450.28
2543,214,2025-02-14 11:46:57,CANCELLED,8,384.00
2544,154,2025-08-09 03:21:53,COMPLETED,8,662.00
2545,233,2024-06-21 23:29:32,COMPLETED,9,417.50
2546,107,2024-05-13 20:13:43,CANCELLED,24,161.50
2547,414,2023-07-04 00:36:34,COMPLETED,15,285.91
2548,1,2023-09-07 06:35:22,REFUNDED,16,462.69
2549,50,2025-06-14 02:02:56,COMPLETED,9,307.00
2550,120,2025-03-16 05:50:17,CANCELLED,23,499.85
2551,68,2025-09-27 23:05:59,PENDING,8,865.54
2552,326,2023-05-13 15:43:32,REFUNDED,5,777.54
2553,33,2025-05-17 14:57:37,REFUNDED,10,491.86
2554,172,2024-05-27 09:58:01,REFUNDED,13,51.87
2555,28,2023-06-15 18:10:10,PENDING,13,70.12
2556,342,2024-04-07 21:23:32,COMPLETED,6,430.27
2557,293,2023-01-27 02:36:17,COMPLETED,9,520.68
2558,52,2025-06-22 11:07:21,PENDING,17,76.50
2559,144,2025-05-04 11:34:14,CANCELLED,8,188.81
2560,130,2024-01-01 06:15:36,CANCELLED,18,670.62
2561,319,2025-03-05 02:05:40,COMPLETED,3,512.45
2562,418,2023-01-24 15:04:53,CANCELLED,21,358.18
2563,308,2025-08-11 10:55:16,REFUNDED,13,271.57
2564,496,2025-04-17 20:45:18,PENDING,13,714.12
2565,344,2025-08-22 11:20:32,CANCELLED,18,250.14
2566,472,2024-07-04 06:08:58,CANCELLED,25,805.31
2567,20,2023-07-07 04:02:19,COMPLETED,11,346.58
2568,471,2023-09-30 23:17:24,COMPLETED,6,180.13
2569,330,2023-08-05 03:58:34,PENDING,1,420.96
2570,420,2025-08-12 10:02:42,COMPLETED,14,774.15
2571,20,2024-05-24 04:52:45,COMPLETED,3,16.67
2572,221,2024-03-05 15:54:25,COMPLETED,11,446.90
2573,320,2025-06-17 06:57:47,CANCELLED,22,342.54
2574,78,2024-09-24 12:59:40,COMPLETED,14,438.17
2575,248,2025-03-10 11:55:27,COMPLETED,4,372.68
2576,486,2025-08-27 17:14:55,CANCELLED,5,73.54
2577,497,2024-05-18 19:37:03,COMPLETED,18,161.86
2578,302,2023-04-23 11:09:54,REFUNDED,3,893.96
2579,95,2023-12-15 22:33:37,REFUNDED,15,408.83
2580,90,2025-05-11 11:07:22,CANCELLED,1,624.25
2581,142,2025-01-10 18:52:06,CANCELLED,0,856.04
2582,189,2023-05-31 14:59:33,REFUNDED,21,680.68
2583,107,2024-05-08 07:59:11,CANCELLED,23,14.21
2584,406,2025-07-07 08:05:25,PENDING,16,697.09
2585,139,2025-06-01 19:37:04,PENDING,22,715.97
2586,141,2024-05-26 06:53:31,COMPLETED,22,809.48
2587,122,2024-08-19 20:56:52,COMPLETED,12,502.81
2588,278,2025-01-16 16:10:07,REFUNDED,6,113.79
2589,298,2024-02-13 09:00:08,REFUNDED,5,813.67
2590,70,2023-01-06 09:25:26,CANCELLED,22,44.34
2591,256,2024-05-09 22:57:40,CANCELLED,19,299.81
2592,140,2023-03-01 02:49:25,CANCELLED,6,225.10
2593,128,2024-10-31 05:20:17,COMPLETED,15,451.62
2594,132,2023-12-10 07:43:38,COMPLETED,17,75.19
2595,280,2023-09-13 11:39:49,PENDING,21,55.43
2596,435,2023-10-28 13:21:57,CANCELLED,1,216.36
2597,30,2024-03-25 07:21:21,COMPLETED,18,313.80
2598,189,2023-07-10 13:49:57,COMPLETED,11,56.50
2599,99,2025-06-06 05:55:27,COMPLETED,19,44.32
2600,217,2023-01-15 00:44:28,COMPLETED,22,781.74
2601,382,2023-12-12 21:15:23,COMPLETED,23,124.28
2602,165,2025-06-09 03:59:16,PENDING,17,226.84
2603,232,2023-01-09 12:52:05,COMPLETED,6,237.27
2604,91,2023-02-01 21:34:19,COMPLETED,2,56.86
2605,280,2024-11-22 14:49:58,CANCELLED,7,485.76
2606,104,2023-01-11 20:45:39,COMPLETED,15,763.85
2607,156,2023-07-13 13:58:33,COMPLETED,12,44.90
2608,339,2024-03-04 00:07:46,COMPLETED,23,866.40
2609,190,2025-02-18 14:31:41,REFUNDED,11,873.39
2610,313,2024-11-01 02:59:21,CANCELLED,13,256.29
2611,374,2024-12-06 04:00:53,COMPLETED,20,675.78
2612,279,2024-08-30 05:13:55,COMPLETED,6,329.20
2613,385,2024-02-25 22:25:49,COMPLETED,20,878.27
2614,175,2023-10-05 03:54:27,CANCELLED,21,367.86
2615,488,2024-09-21 09:10:23,PENDING,20,729.09
2616,21,2023-04-14 02:42:53,PENDING,16,863.45
2617,260,2024-04-23 00:11:31,PENDING,6,885.45
2618,358,2024-03-27 09:39:52,COMPLETED,12,433.80
2619,305,2023-05-17 21:54:36,COMPLETED,20,85.09
2620,272,2023-12-26 15:13:40,REFUNDED,13,419.74
2621,211,2024-11-15 12:47:31,REFUNDED,25,293.67
2622,221,2024-04-22 20:08:52,COMPLETED,8,781.94
2623,462,2025-05-22 08:22:13,COMPLETED,23,568.36
2624,363,2024-12-30 22:55:56,COMPLETED,11,648.35
2625,233,2023-09-09 16:45:56,COMPLETED,4,899.92
2626,108,2024-06-02 23:33:19,COMPLETED,6,398.39
2627,201,2023-04-19 03:30:28,PENDING,10,38.94
2628,258,2024-01-06 04:12:53,PENDING,13,658.81
2629,80,2024-04-17 18:55:49,COMPLETED,24,299.19
2630,35,2023-09-27 23:17:46,COMPLETED,23,843.74
2631,177,2024-11-10 08:48:55,PENDING,24,667.95
2632,83,2023-09-26 22:38:23,PENDING,10,193.24
2633,24,2024-03-20 11:05:33,COMPLETED,5,636.80
2634,405,2025-02-09 06:41:12,COMPLETED,15,605.06
2635,166,2024-09-10 18:50:54,COMPLETED,7,197.40
2636,90,2024-11-18 16:58:03,COMPLETED,1,710.08
2637,419,2024-11-16 18:22:03,COMPLETED,1,166.48
2638,364,2023-10-21 20:34:05,COMPLETED,23,329.72
2639,338,2025-02-08 03:31:28,COMPLETED,22,510.97
2640,85,2023-04-18 07:52:14,PENDING,3,279.78
2641,349,2023-02-05 07:45:20,COMPLETED,23,490.85
2642,37,2024-09-07 10:08:04,COMPLETED,2,631.80
2643,321,2025-07-16 23:37:56,COMPLETED,10,712.39
2644,272,2024-07-11 12:26:56,REFUNDED,13,326.99
2645,261,2023-07-21 09:16:12,PENDING,22,680.92
2646,379,2025-03-12 19:22:38,PENDING,12,227.03
2647,346,2024-04-03 19:53:34,COMPLETED,13,591.79
2648,49,2024-12-30 00:39:48,COMPLETED,13,834.82
2649,498,2023-01-23 09:39:18,COMPLETED,7,621.74
2650,452,2023-08-17 08:33:33,COMPLETED,7,867.65
2651,162,2024-03-05 01:40:46,REFUNDED,8,619.80
2652,458,2023-08-22 12:15:46,CANCELLED,5,342.95
2653,42,2023-11-15 13:22:05,REFUNDED,8,77.74
2654,161,2025-03-15 02:11:40,PENDING,7,177.30
2655,57,2024-08-13 17:52:57,CANCELLED,11,184.11
2656,4,2025-01-04 15:37:02,COMPLETED,20,557.19
2657,2,2023-01-18 06:56:26,COMPLETED,24,873.90
2658,483,2024-11-13 11:03:16,COMPLETED,6,45.62
2659,63,2025-08-25 23:37:23,COMPLETED,-1,381.18
2660,14,2023-05-24 09:04:25,CANCELLED,15,788.23
2661,427,2024-07-27 17:27:03,PENDING,16,454.01
2662,320,2025-08-29 08:46:32,COMPLETED,17,786.61
2663,341,2024-11-27 08:34:13,COMPLETED,5,394.87
2664,341,2025-09-26 12:30:57,COMPLETED,5,671.44
2665,66,2024-02-09 10:01:20,CANCELLED,20,227.78
2666,54,2023-11-18 01:37:37,PENDING,8,256.38
2667,44,2023-02-04 03:09:43,CANCELLED,15,178.20
2668,85,2025-07-01 12:49:55,COMPLETED,12,100.69
2669,303,2023-10-03 02:03:48,COMPLETED,10,311.06
2670,143,2024-02-13 00:57:17,PENDING,3,657.89
2671,259,2025-03-13 16:51:56,COMPLETED,17,624.41
2672,182,2024-05-26 22:22:40,COMPLETED,18,793.93
2673,18,2024-01-24 15:27:34,COMPLETED,4,288.26
2674,29,2023-03-07 06:31:15,COMPLETED,16,181.79
2675,425,2023-06-09 09:51:24,CANCELLED,20,97.76
2676,96,2025-04-22 11:21:16,COMPLETED,24,175.39
2677,352,2023-10-29 03:17:21,COMPLETED,4,281.88
2678,276,2023-02-16 19:56:11,COMPLETED,17,876.89
2679,268,2023-04-20 03:13:59,PENDING,21,250.68
2680,212,2023-01-06 14:10:48,CANCELLED,1,63.92
2681,158,2024-09-14 01:39:16,COMPLETED,14,591.66
2682,398,2025-04-10 05:46:17,PENDING,12,59.36
2683,456,2023-12-08 11:33:34,COMPLETED,2,156.60
2684,214,2023-03-30 23:50:50,COMPLETED,6,619.04
2685,146,2023-10-25 09:52:13,COMPLETED,21,307.34
2686,40,2024-04-15 05:06:56,COMPLETED,0,342.90
2687,310,2025-06-06 15:45:11,COMPLETED,7,802.03
2688,296,2024-01-24 13:41:55,COMPLETED,12,13.21
2689,382,2024-03-28 13:15:19,REFUNDED,12,811.59
2690,197,2025-01-27 04:45:10,COMPLETED,12,749.39
2691,41,2023-01-05 04:32:03,COMPLETED,18,591.55
2692,30,2025-07-08 22:23:11,REFUNDED,21,231.30
2693,374,2023-04-09 23:51:22,COMPLETED,24,765.27
2694,125,2024-04-01 00:35:38,REFUNDED,12,126.88
2695,59,2023-11-07 14:38:24,REFUNDED,12,281.92
2696,466,2025-09-22 06:31:38,COMPLETED,4,877.19
2697,129,2023-09-25 00:21:00,REFUNDED,10,142.29
2698,74,2024-08-29 07:36:52,COMPLETED,1,213.57
2699,386,2025-03-09 04:16:56,COMPLETED,19,305.54
2700,108,2023-11-16 10:21:37,CANCELLED,2,644.42
2701,415,2023-06-18 19:22:31,COMPLETED,24,354.74
2702,211,2024-07-05 22:32:56,REFUNDED,4,700.84
2703,439,2024-05-10 09:02:09,REFUNDED,6,675.25
2704,246,2025-03-16 09:35:10,PENDING,16,581.44
2705,104,2025-04-16 07:32:02,COMPLETED,16,730.99
2706,330,2024-06-01 03:41:58,REFUNDED,6,275.80
2707,84,2024-04-17 07:50:01,CANCELLED,17,235.35
2708,495,2023-07-30 06:02:28,CANCELLED,18,187.28
2709,250,2025-09-20 13:50:05,COMPLETED,23,270.94
2710,151,2023-01-15 07:35:54,COMPLETED,15,883.99
2711,78,2023-07-20 01:24:47,COMPLETED,10,662.82
2712,174,2023-10-18 01:41:25,REFUNDED,25,887.76
2713,227,2025-05-02 07:14:18,COMPLETED,17,876.33
2714,269,2024-04-05 10:25:22,PENDING,21,781.80
2715,359,2024-06-06 15:18:33,REFUNDED,25,478.73
2716,102,2024-07-15 12:47:05,COMPLETED,23,702.17
2717,129,2025-06-19 16:38:51,REFUNDED,1,29.14
2718,432,2023-06-15 10:02:52,COMPLETED,20,16.35
2719,316,2025-03-27 08:44:15,CANCELLED,21,735.52
2720,256,2023-09-27 04:01:18,COMPLETED,8,803.91
2721,193,2025-05-09 03:07:52,COMPLETED,5,553.19
2722,165,2025-02-23 04:21:12,PENDING,8,239.29
2723,152,2023-12-28 03:32:06,REFUNDED,12,606.78
2724,114,2023-10-16 01:05:57,COMPLETED,2,388.66
2725,439,2023-03-09 05:59:09,PENDING,24,767.62
2726,382,2023-11-25 17:41:18,REFUNDED,16,314.48
2727,460,2023-01-20 07:22:20,COMPLETED,3,10.95
2728,179,2023-01-03 08:50:09,COMPLETED,1,186.64
2729,176,2025-09-16 18:54:45,REFUNDED,16,80.05
2730,164,2024-08-04 04:49:18,CANCELLED,8,227.29
2731,194,2024-05-23 06:51:40,COMPLETED,3,548.38
2732,292,2025-03-30 17:51:24,COMPLETED,9,436.35
2733,467,2025-03-16 02:55:02,COMPLETED,2,591.72
2734,29,2024-12-05 12:16:20,COMPLETED,21,8.96
2735,151,2024-11-29 10:53:34,COMPLETED,3,536.28
2736,467,2023-07-15 23:55:58,REFUNDED,1,181.59
2737,408,2025-06-09 03:55:05,COMPLETED,16,836.36
2738,386,2025-02-19 04:31:23,COMPLETED,9,841.71
2739,367,2023-10-20 23:26:31,COMPLETED,18,424.38
2740,338,2024-09-13 03:59:17,COMPLETED,9,196.02
2741,229,2023-07-29 00:38:32,COMPLETED,6,453.82
2742,313,2024-04-04 05:48:14,COMPLETED,7,471.17
2743,163,2023-06-12 21:15:09,COMPLETED,16,218.40
2744,48,2025-07-19 09:37:25,CANCELLED,13,564.37
2745,415,2024-07-03 09:04:16,PENDING,25,274.21
2746,69,2023-11-29 05:38:57,COMPLETED,20,133.06
2747,305,2025-09-19 03:25:39,COMPLETED,14,888.90
2748,232,2025-01-18 15:18:24,COMPLETED,14,829.32
2749,196,2024-10-20 15:04:38,COMPLETED,2,874.65
2750,231,2023-08-12 13:30:26,CANCELLED,4,261.00
2751,272,2025-08-18 08:57:46,CANCELLED,25,682.12
2752,430,2024-02-13 15:48:56,CANCELLED,17,846.73
2753,13,2024-04-22 09:34:00,REFUNDED,8,412.15
2754,88,2025-05-05 22:05:07,COMPLETED,5,237.03
2755,53,2024-09-02 15:03:48,COMPLETED,18,119.88
2756,476,2024-06-27 09:30:26,COMPLETED,12,430.00
2757,467,2025-08-21 00:46:16,COMPLETED,11,817.73
2758,51,2024-01-15 10:02:23,COMPLETED,20,590.37
2759,136,2025-06-22 11:40:50,REFUNDED,4,678.72
2760,366,2023-09-18 22:25:38,PENDING,12,78.25
2761,160,2024-07-22 07:52:23,COMPLETED,13,679.92
2762,442,2023-05-12 07:56:55,COMPLETED,12,590.70
2763,143,2023-04-01 02:40:01,REFUNDED,3,17.22
2764,320,2023-06-14 05:19:38,REFUNDED,11,505.08
2765,308,2024-09-13 05:06:29,COMPLETED,23,23.00
2766,259,2025-04-23 16:38:07,CANCELLED,17,707.64
2767,232,2024-04-28 04:17:39,REFUNDED,14,828.85
2768,207,2023-02-18 14:02:26,REFUNDED,16,494.79
2769,103,2023-01-25 13:09:46,PENDING,14,642.32
2770,357,2023-12-26 09:38:06,COMPLETED,6,269.14
2771,128,2023-11-19 17:06:24,CANCELLED,19,279.53
2772,250,2023-06-24 14:07:49,COMPLETED,6,447.00
2773,366,2023-06-11 09:32:27,COMPLETED,21,683.93
2774,396,2024-10-29 05:37:05,PENDING,11,195.66
2775,91,2025-03-30 08:57:20,REFUNDED,23,280.54
2776,8,2024-02-17 09:41:15,REFUNDED,11,767.31
2777,303,2025-01-14 11:00:26,COMPLETED,15,432.03
2778,50,2024-09-02 08:35:41,CANCELLED,2,420.83
2779,210,2025-03-24 16:09:26,REFUNDED,4,515.32
2780,169,2024-04-14 09:07:29,CANCELLED,24,140.95
2781,156,2024-10-26 01:39:32,COMPLETED,11,390.95
2782,112,2023-10-04 06:00:42,CANCELLED,14,551.35
2783,109,2024-04-21 17:07:02,CANCELLED,8,651.00
2784,128,2023-11-03 18:59:12,COMPLETED,11,617.15
2785,144,2024-06-01 02:35:18,REFUNDED,11,504.22
2786,170,2024-02-03 10:27:02,REFUNDED,7,702.83
2787,15,2025-04-16 16:51:56,PENDING,12,8.56
2788,127,2024-02-29 07:19:17,CANCELLED,4,363.60
2789,493,2023-07-07 13:25:24,COMPLETED,7,869.82
2790,61,2025-06-29 13:33:43,CANCELLED,8,717.66
2791,302,2024-05-19 18:14:29,PENDING,15,496.96
2792,159,2024-07-24 07:44:34,COMPLETED,22,704.23
2793,336,2023-08-06 20:36:43,COMPLETED,20,537.36
2794,482,2025-02-07 17:12:20,COMPLETED,25,768.26
2795,477,2023-07-25 05:47:34,PENDING,23,88.10
2796,364,2023-08-07 12:55:52,PENDING,1,359.26
2797,157,2023-12-11 18:50:04,CANCELLED,4,380.83
2798,346,2023-03-24 17:00:33,COMPLETED,10,32.05
2799,471,2025-02-26 23:32:08,REFUNDED,23,723.48
2800,419,2025-02-03 21:12:30,COMPLETED,18,666.17
2801,255,2023-04-26 22:13:34,COMPLETED,16,754.17
2802,447,2025-04-16 02:51:06,COMPLETED,20,726.47
2803,167,2025-09-14 04:44:15,COMPLETED,3,447.54
2804,212,2025-07-11 02:25:34,PENDING,7,335.73
2805,384,2024-05-14 07:08:15,CANCELLED,21,577.77
2806,312,2023-11-11 13:14:22,COMPLETED,4,810.61
2807,241,2024-05-15 08:24:20,PENDING,12,723.36
2808,402,2023-10-28 03:59:14,COMPLETED,15,655.40
2809,420,2024-05-06 13:12:18,REFUNDED,11,170.62
2810,269,2025-03-12 19:24:52,PENDING,23,781.57
2811,315,2025-07-14 04:05:09,PENDING,21,568.07
2812,159,2024-07-24 18:04:11,COMPLETED,4,642.93
2813,443,2024-03-02 12:03:47,COMPLETED,19,577.65
2814,76,2024-05-20 11:07:20,COMPLETED,21,80.21
2815,155,2023-06-22 04:44:25,COMPLETED,7,167.32
2816,428,2025-09-02 10:50:23,COMPLETED,17,364.18
2817,202,2024-12-08 21:38:05,REFUNDED,15,671.06
2818,295,2025-04-24 22:23:23,PENDING,14,254.47
2819,467,2024-12-07 08:34:39,COMPLETED,16,298.71
2820,293,2023-11-20 00:42:23,REFUNDED,10,675.84
2821,22,2024-09-11 11:14:38,COMPLETED,22,350.03
2822,312,2024-06-12 07:16:48,REFUNDED,12,642.82
2823,216,2025-05-24 02:47:17,CANCELLED,9,331.86
2824,416,2023-01-06 10:08:42,COMPLETED,17,302.43
2825,426,2024-11-16 19:29:58,CANCELLED,21,547.04
2826,499,2025-07-13 04:05:35,COMPLETED,10,209.83
2827,371,2025-06-13 04:31:11,COMPLETED,8,644.41
2828,252,2025-07-27 15:34:04,COMPLETED,12,683.45
2829,270,2025-01-30 16:20:09,REFUNDED,8,882.77
2830,107,2023-02-17 06:05:35,REFUNDED,12,593.87
2831,158,2024-07-25 17:31:36,COMPLETED,24,42.83
2832,487,2023-05-18 11:21:10,REFUNDED,8,601.48
2833,433,2025-01-02 21:32:22,CANCELLED,13,250.14
2834,426,2025-06-12 11:11:46,COMPLETED,12,490.21
2835,421,2024-09-12 03:40:41,CANCELLED,10,115.97
2836,24,2023-08-24 06:59:53,CANCELLED,6,826.86
2837,334,2023-06-20 08:28:08,CANCELLED,3,832.82
2838,268,2023-01-11 11:55:07,CANCELLED,24,91.35
2839,361,2023-05-17 02:16:20,COMPLETED,23,401.92
2840,404,2023-06-10 11:04:50,COMPLETED,25,717.10
2841,298,2025-04-07 03:12:44,COMPLETED,11,732.27
2842,212,2025-08-16 05:56:24,COMPLETED,3,374.25
2843,271,2024-07-29 05:49:21,PENDING,5,452.76
2844,316,2023-03-23 03:49:17,COMPLETED,18,224.47
2845,458,2023-06-01 02:39:27,COMPLETED,21,523.96
2846,9,2024-11-19 11:55:28,COMPLETED,13,253.13
2847,105,2023-11-29 23:19:46,PENDING,11,497.22
2848,364,2024-11-02 04:27:48,COMPLETED,7,792.80
2849,237,2023-06-21 00:30:10,COMPLETED,17,625.28
2850,218,2025-07-29 21:11:18,COMPLETED,12,401.14
2851,276,2025-04-27 17:35:00,CANCELLED,21,160.97
2852,173,2023-04-04 22:32:03,CANCELLED,15,436.60
2853,341,2023-12-21 02:38:21,COMPLETED,21,651.11
2854,215,2025-05-23 07:27:44,CANCELLED,1,720.51
2855,387,2025-02-13 07:04:52,REFUNDED,12,27.57
2856,395,2024-06-07 02:53:32,REFUNDED,14,26.45
2857,150,2023-06-17 03:43:00,COMPLETED,6,758.33
2858,73,2023-03-30 07:25:39,COMPLETED,20,281.89
2859,271,2025-04-22 23:30:03,REFUNDED,6,137.89
2860,117,2023-01-19 08:22:43,COMPLETED,19,810.49
2861,28,2024-06-25 00:37:43,COMPLETED,1,739.91
2862,497,2024-01-08 09:12:38,PENDING,19,230.57
2863,195,2023-01-17 12:30:33,COMPLETED,15,843.87
2864,89,2023-02-20 00:03:21,PENDING,23,496.22
2865,256,2023-05-14 02:13:31,COMPLETED,15,23.91
2866,259,2024-01-16 01:02:00,COMPLETED,5,887.94
2867,469,2025-01-14 07:33:17,CANCELLED,1,40.20
2868,348,2024-02-24 05:12:07,COMPLETED,5,557.73
2869,132,2024-03-19 07:10:15,CANCELLED,3,762.47
2870,148,2024-09-24 18:40:00,PENDING,14,565.67
2871,251,2023-09-21 01:56:29,PENDING,14,426.79
2872,302,2025-09-10 04:14:18,REFUNDED,17,894.79
2873,380,2024-09-11 02:31:54,COMPLETED,21,629.18
2874,247,2024-01-02 23:35:09,COMPLETED,8,805.34
2875,301,2025-06-22 06:18:07,REFUNDED,22,620.39
2876,371,2023-10-20 05:55:43,CANCELLED,1,10.44
2877,43,2023-03-30 07:31:18,COMPLETED,1,632.94
2878,27,2024-11-14 15:26:35,COMPLETED,23,456.48
2879,7,2023-01-29 23:36:14,PENDING,18,354.13
2880,104,2023-10-25 08:54:17,COMPLETED,25,353.22
2881,488,2025-01-28 00:34:29,COMPLETED,9,895.75
2882,268,2025-05-07 04:50:24,COMPLETED,2,728.65
2883,368,2023-03-24 19:04:57,COMPLETED,24,413.48
2884,486,2025-08-28 10:21:28,REFUNDED,10,849.21
2885,110,2024-01-10 18:15:09,PENDING,13,719.60
2886,394,2024-08-08 22:55:54,COMPLETED,3,654.07
2887,349,2025-03-16 21:31:01,COMPLETED,20,44.79
2888,434,2024-02-06 03:31:14,COMPLETED,7,325.35
2889,43,2025-03-19 11:54:11,REFUNDED,25,149.46
2890,365,2024-09-01 06:20:47,COMPLETED,10,109.57
2891,460,2024-05-02 08:44:29,COMPLETED,17,382.60
2892,179,2023-12-20 04:24:28,REFUNDED,18,76.49
2893,42,2025-09-22 07:04:59,COMPLETED,3,658.77
2894,416,2023-11-16 11:54:23,COMPLETED,14,269.76
2895,264,2024-11-11 22:18:00,PENDING,1,487.16
2896,390,2025-06-23 10:05:17,PENDING,19,415.98
2897,62,2024-03-12 14:31:09,COMPLETED,1,279.84
2898,374,2025-05-14 10:58:53,COMPLETED,9,216.28
2899,498,2023-01-30 12:17:26,COMPLETED,19,403.00
2900,310,2023-02-10 14:10:13,COMPLETED,24,739.76
2901,477,2025-03-21 05:16:05,CANCELLED,24,38.51
2902,335,2024-12-21 11:57:05,CANCELLED,10,170.58
2903,35,2025-02-21 08:03:46,COMPLETED,13,439.08
2904,50,2025-04-06 09:35:23,COMPLETED,24,459.47
2905,342,2025-01-13 05:42:46,COMPLETED,2,781.63
2906,125,2024-03-16 07:38:00,COMPLETED,3,752.94
2907,167,2025-04-13 00:23:04,CANCELLED,16,30.48
2908,405,2024-01-12 14:24:29,COMPLETED,15,414.15
2909,199,2024-04-22 03:47:31,CANCELLED,15,396.23
2910,467,2023-11-19 01:38:06,PENDING,21,262.31
2911,359,2024-09-20 21:40:34,CANCELLED,13,656.73
2912,155,2025-06-04 21:45:17,COMPLETED,23,210.60
2913,36,2024-09-07 21:44:35,COMPLETED,5,258.91
2914,305,2023-08-24 10:45:19,REFUNDED,16,892.03
2915,212,2024-09-21 07:56:46,PENDING,2,786.68
2916,432,2023-02-27 07:59:00,PENDING,19,250.73
2917,32,2024-11-25 10:00:25,COMPLETED,18,546.29
2918,298,2024-10-12 00:44:33,COMPLETED,25,230.32
2919,337,2023-08-10 01:21:46,REFUNDED,7,191.30
2920,120,2023-09-12 04:04:16,COMPLETED,20,488.31
2921,291,2024-01-22 13:43:03,COMPLETED,17,463.30
2922,116,2023-03-02 21:22:44,PENDING,18,750.63
2923,293,2023-08-17 11:18:51,PENDING,14,449.30
2924,472,2025-06-15 12:15:56,COMPLETED,24,716.42
2925,152,2024-04-07 09:28:21,COMPLETED,14,170.33
2926,499,2025-07-16 02:35:49,PENDING,21,221.86
2927,48,2025-08-25 17:59:31,PENDING,20,766.93
2928,137,2025-06-06 07:22:28,COMPLETED,24,292.06
2929,93,2024-12-05 07:50:40,COMPLETED,4,134.51
2930,427,2024-12-11 03:03:51,REFUNDED,16,120.23
2931,32,2023-07-01 17:57:32,COMPLETED,21,572.60
2932,172,2025-03-09 04:13:54,PENDING,1,447.99
2933,57,2024-04-09 19:14:57,REFUNDED,13,140.44
2934,66,2024-06-09 13:35:14,COMPLETED,16,573.18
2935,111,2023-01-31 06:26:52,CANCELLED,24,478.58
2936,375,2023-10-07 12:34:48,PENDING,7,860.44
2937,367,2023-10-21 19:43:20,REFUNDED,8,865.26
2938,194,2023-09-02 06:23:19,CANCELLED,16,492.17
2939,117,2023-02-10 21:05:57,PENDING,21,69.97
2940,239,2025-04-18 01:44:54,COMPLETED,21,220.14
2941,282,2025-03-26 22:42:04,REFUNDED,24,882.90
2942,314,2024-09-07 02:49:09,CANCELLED,19,620.78
2943,372,2025-09-06 06:01:36,COMPLETED,19,41.35
2944,6,2025-09-21 17:33:27,COMPLETED,21,616.99
2945,428,2023-06-28 08:22:01,PENDING,6,739.26
2946,465,2024-09-18 04:04:14,COMPLETED,12,427.84
2947,232,2025-08-24 09:05:47,REFUNDED,14,252.92
